PhraseId,Sentiment
164112,3
164113,3
164114,3
164115,3
164116,3
164117,2
164118,3
164119,3
164120,3
164121,3
164122,3
164123,2
164124,3
164125,3
164126,2
164127,2
164128,2
164129,2
164130,2
164131,2
164132,2
164133,2
164134,2
164135,2
164136,2
164137,2
164138,2
164139,2
164140,2
164141,2
164142,2
164143,2
164144,2
164145,2
164146,2
164147,2
164148,2
164149,2
164150,2
164151,2
164152,2
164153,2
164154,2
164155,2
164156,2
164157,2
164158,2
164159,2
164160,2
164161,2
164162,2
164163,2
164164,2
164165,2
164166,2
164167,2
164168,2
164169,2
164170,2
164171,2
164172,2
164173,2
164174,2
164175,2
164176,2
164177,2
164178,2
164179,2
164180,2
164181,2
164182,2
164183,1
164184,2
164185,2
164186,2
164187,2
164188,1
164189,1
164190,1
164191,2
164192,1
164193,1
164194,2
164195,2
164196,2
164197,2
164198,1
164199,1
164200,1
164201,2
164202,1
164203,1
164204,1
164205,1
164206,1
164207,3
164208,3
164209,3
164210,3
164211,2
164212,2
164213,3
164214,3
164215,2
164216,2
164217,3
164218,3
164219,3
164220,3
164221,3
164222,2
164223,2
164224,2
164225,2
164226,2
164227,2
164228,2
164229,2
164230,2
164231,2
164232,2
164233,2
164234,2
164235,2
164236,2
164237,2
164238,2
164239,2
164240,2
164241,1
164242,2
164243,2
164244,2
164245,2
164246,2
164247,1
164248,1
164249,1
164250,1
164251,1
164252,1
164253,2
164254,2
164255,2
164256,2
164257,2
164258,2
164259,2
164260,2
164261,2
164262,2
164263,2
164264,2
164265,2
164266,2
164267,2
164268,2
164269,2
164270,2
164271,2
164272,2
164273,2
164274,2
164275,3
164276,2
164277,3
164278,3
164279,2
164280,3
164281,3
164282,2
164283,2
164284,2
164285,2
164286,2
164287,2
164288,2
164289,2
164290,2
164291,2
164292,2
164293,2
164294,2
164295,2
164296,2
164297,2
164298,2
164299,2
164300,2
164301,2
164302,2
164303,2
164304,2
164305,2
164306,2
164307,2
164308,2
164309,2
164310,2
164311,2
164312,2
164313,2
164314,2
164315,2
164316,2
164317,2
164318,2
164319,2
164320,2
164321,2
164322,1
164323,2
164324,2
164325,2
164326,2
164327,2
164328,2
164329,2
164330,2
164331,2
164332,2
164333,2
164334,2
164335,2
164336,2
164337,3
164338,3
164339,2
164340,2
164341,2
164342,2
164343,2
164344,2
164345,2
164346,2
164347,2
164348,1
164349,1
164350,2
164351,2
164352,1
164353,1
164354,3
164355,2
164356,3
164357,3
164358,2
164359,3
164360,2
164361,1
164362,2
164363,2
164364,0
164365,2
164366,0
164367,0
164368,2
164369,2
164370,2
164371,0
164372,0
164373,2
164374,2
164375,2
164376,2
164377,2
164378,2
164379,2
164380,1
164381,1
164382,1
164383,1
164384,1
164385,2
164386,2
164387,2
164388,2
164389,2
164390,2
164391,1
164392,1
164393,2
164394,2
164395,2
164396,2
164397,2
164398,1
164399,1
164400,1
164401,1
164402,1
164403,1
164404,2
164405,2
164406,2
164407,2
164408,2
164409,2
164410,2
164411,2
164412,2
164413,2
164414,2
164415,2
164416,2
164417,2
164418,2
164419,2
164420,2
164421,2
164422,2
164423,2
164424,2
164425,2
164426,2
164427,2
164428,2
164429,2
164430,2
164431,2
164432,2
164433,2
164434,2
164435,2
164436,2
164437,2
164438,2
164439,2
164440,2
164441,2
164442,2
164443,2
164444,2
164445,2
164446,2
164447,2
164448,2
164449,2
164450,2
164451,2
164452,2
164453,2
164454,2
164455,2
164456,3
164457,3
164458,2
164459,2
164460,2
164461,2
164462,2
164463,3
164464,3
164465,2
164466,2
164467,1
164468,2
164469,2
164470,2
164471,1
164472,2
164473,2
164474,2
164475,2
164476,2
164477,2
164478,2
164479,2
164480,2
164481,2
164482,2
164483,2
164484,2
164485,2
164486,2
164487,2
164488,2
164489,2
164490,2
164491,0
164492,2
164493,2
164494,0
164495,0
164496,2
164497,2
164498,2
164499,2
164500,2
164501,2
164502,2
164503,2
164504,2
164505,2
164506,2
164507,2
164508,2
164509,2
164510,2
164511,2
164512,2
164513,2
164514,2
164515,2
164516,2
164517,2
164518,2
164519,2
164520,2
164521,2
164522,2
164523,2
164524,2
164525,2
164526,2
164527,2
164528,2
164529,2
164530,2
164531,2
164532,2
164533,2
164534,2
164535,2
164536,2
164537,2
164538,2
164539,2
164540,2
164541,2
164542,2
164543,2
164544,2
164545,2
164546,2
164547,2
164548,3
164549,2
164550,2
164551,4
164552,4
164553,4
164554,4
164555,2
164556,2
164557,2
164558,2
164559,2
164560,2
164561,2
164562,2
164563,2
164564,2
164565,2
164566,2
164567,2
164568,2
164569,2
164570,2
164571,2
164572,2
164573,2
164574,4
164575,4
164576,2
164577,2
164578,4
164579,2
164580,2
164581,2
164582,2
164583,2
164584,2
164585,2
164586,2
164587,2
164588,2
164589,2
164590,2
164591,2
164592,2
164593,2
164594,2
164595,2
164596,2
164597,2
164598,2
164599,2
164600,2
164601,2
164602,2
164603,2
164604,2
164605,2
164606,2
164607,2
164608,3
164609,2
164610,2
164611,3
164612,3
164613,2
164614,3
164615,3
164616,3
164617,3
164618,2
164619,2
164620,2
164621,2
164622,2
164623,2
164624,2
164625,2
164626,2
164627,2
164628,2
164629,2
164630,2
164631,2
164632,2
164633,2
164634,2
164635,2
164636,2
164637,2
164638,2
164639,2
164640,2
164641,2
164642,2
164643,2
164644,2
164645,2
164646,2
164647,2
164648,2
164649,2
164650,2
164651,2
164652,2
164653,2
164654,2
164655,1
164656,2
164657,2
164658,2
164659,2
164660,2
164661,2
164662,2
164663,2
164664,2
164665,2
164666,2
164667,2
164668,2
164669,2
164670,2
164671,2
164672,2
164673,2
164674,2
164675,2
164676,2
164677,2
164678,2
164679,2
164680,2
164681,2
164682,2
164683,2
164684,2
164685,2
164686,2
164687,2
164688,2
164689,2
164690,2
164691,2
164692,2
164693,2
164694,2
164695,2
164696,2
164697,2
164698,2
164699,2
164700,2
164701,2
164702,2
164703,2
164704,2
164705,2
164706,0
164707,0
164708,0
164709,0
164710,2
164711,2
164712,2
164713,2
164714,3
164715,3
164716,3
164717,3
164718,3
164719,2
164720,2
164721,2
164722,2
164723,2
164724,2
164725,2
164726,2
164727,2
164728,2
164729,2
164730,3
164731,3
164732,2
164733,2
164734,2
164735,2
164736,2
164737,2
164738,2
164739,3
164740,3
164741,3
164742,3
164743,2
164744,2
164745,2
164746,2
164747,2
164748,2
164749,2
164750,2
164751,2
164752,2
164753,2
164754,3
164755,3
164756,2
164757,2
164758,2
164759,2
164760,2
164761,2
164762,2
164763,2
164764,2
164765,2
164766,2
164767,2
164768,2
164769,2
164770,2
164771,2
164772,2
164773,2
164774,3
164775,3
164776,1
164777,1
164778,2
164779,1
164780,2
164781,2
164782,1
164783,1
164784,3
164785,2
164786,2
164787,2
164788,2
164789,2
164790,2
164791,2
164792,2
164793,2
164794,2
164795,3
164796,3
164797,2
164798,3
164799,2
164800,2
164801,2
164802,1
164803,1
164804,1
164805,2
164806,1
164807,1
164808,1
164809,2
164810,2
164811,2
164812,2
164813,2
164814,2
164815,2
164816,2
164817,2
164818,2
164819,2
164820,2
164821,2
164822,2
164823,2
164824,2
164825,2
164826,2
164827,2
164828,2
164829,2
164830,2
164831,2
164832,2
164833,2
164834,2
164835,2
164836,2
164837,2
164838,2
164839,2
164840,2
164841,2
164842,2
164843,2
164844,2
164845,2
164846,2
164847,4
164848,4
164849,4
164850,4
164851,2
164852,2
164853,2
164854,2
164855,2
164856,2
164857,2
164858,2
164859,2
164860,2
164861,2
164862,2
164863,2
164864,2
164865,2
164866,2
164867,2
164868,2
164869,2
164870,2
164871,2
164872,2
164873,2
164874,2
164875,2
164876,2
164877,2
164878,2
164879,2
164880,2
164881,2
164882,2
164883,2
164884,2
164885,2
164886,2
164887,2
164888,2
164889,2
164890,2
164891,2
164892,2
164893,2
164894,2
164895,2
164896,2
164897,2
164898,2
164899,2
164900,2
164901,2
164902,2
164903,2
164904,2
164905,1
164906,2
164907,2
164908,2
164909,2
164910,2
164911,2
164912,2
164913,2
164914,1
164915,2
164916,2
164917,2
164918,2
164919,2
164920,2
164921,2
164922,2
164923,2
164924,2
164925,2
164926,2
164927,2
164928,2
164929,2
164930,2
164931,2
164932,2
164933,2
164934,2
164935,2
164936,2
164937,2
164938,2
164939,2
164940,2
164941,2
164942,2
164943,2
164944,2
164945,2
164946,2
164947,2
164948,2
164949,2
164950,2
164951,2
164952,2
164953,2
164954,2
164955,2
164956,2
164957,2
164958,2
164959,2
164960,2
164961,2
164962,2
164963,2
164964,2
164965,2
164966,2
164967,2
164968,2
164969,2
164970,2
164971,2
164972,2
164973,1
164974,1
164975,1
164976,1
164977,2
164978,2
164979,2
164980,2
164981,2
164982,2
164983,2
164984,2
164985,1
164986,1
164987,2
164988,2
164989,2
164990,2
164991,1
164992,1
164993,2
164994,2
164995,2
164996,2
164997,2
164998,2
164999,2
165000,3
165001,3
165002,3
165003,3
165004,3
165005,2
165006,2
165007,3
165008,3
165009,2
165010,2
165011,3
165012,3
165013,2
165014,2
165015,2
165016,2
165017,2
165018,2
165019,2
165020,2
165021,2
165022,2
165023,2
165024,2
165025,1
165026,1
165027,2
165028,2
165029,2
165030,2
165031,2
165032,2
165033,2
165034,2
165035,2
165036,1
165037,1
165038,1
165039,1
165040,1
165041,2
165042,2
165043,2
165044,2
165045,2
165046,2
165047,2
165048,2
165049,2
165050,2
165051,2
165052,2
165053,2
165054,2
165055,2
165056,2
165057,2
165058,2
165059,2
165060,2
165061,2
165062,2
165063,2
165064,2
165065,2
165066,2
165067,2
165068,2
165069,2
165070,2
165071,2
165072,2
165073,2
165074,3
165075,3
165076,3
165077,3
165078,3
165079,3
165080,2
165081,2
165082,1
165083,1
165084,1
165085,1
165086,2
165087,2
165088,2
165089,1
165090,1
165091,1
165092,1
165093,2
165094,2
165095,2
165096,2
165097,2
165098,2
165099,2
165100,2
165101,2
165102,2
165103,2
165104,2
165105,2
165106,2
165107,2
165108,2
165109,2
165110,2
165111,2
165112,2
165113,2
165114,2
165115,2
165116,2
165117,2
165118,2
165119,2
165120,2
165121,2
165122,2
165123,2
165124,2
165125,2
165126,2
165127,2
165128,2
165129,2
165130,2
165131,2
165132,2
165133,2
165134,2
165135,2
165136,2
165137,2
165138,2
165139,2
165140,2
165141,2
165142,2
165143,2
165144,2
165145,2
165146,3
165147,3
165148,3
165149,3
165150,3
165151,3
165152,2
165153,2
165154,2
165155,2
165156,2
165157,2
165158,2
165159,2
165160,2
165161,2
165162,2
165163,2
165164,2
165165,2
165166,2
165167,2
165168,2
165169,2
165170,2
165171,2
165172,2
165173,2
165174,2
165175,2
165176,2
165177,2
165178,2
165179,1
165180,2
165181,2
165182,2
165183,2
165184,2
165185,2
165186,2
165187,2
165188,2
165189,2
165190,1
165191,1
165192,1
165193,1
165194,1
165195,2
165196,1
165197,1
165198,2
165199,2
165200,1
165201,1
165202,1
165203,2
165204,2
165205,2
165206,2
165207,1
165208,1
165209,1
165210,1
165211,1
165212,1
165213,2
165214,1
165215,2
165216,2
165217,2
165218,2
165219,2
165220,2
165221,2
165222,2
165223,2
165224,2
165225,2
165226,2
165227,2
165228,2
165229,2
165230,2
165231,2
165232,2
165233,2
165234,2
165235,2
165236,2
165237,2
165238,3
165239,3
165240,2
165241,2
165242,2
165243,2
165244,2
165245,2
165246,2
165247,2
165248,2
165249,2
165250,2
165251,2
165252,2
165253,2
165254,2
165255,2
165256,2
165257,2
165258,2
165259,2
165260,2
165261,3
165262,3
165263,3
165264,2
165265,3
165266,3
165267,2
165268,3
165269,3
165270,2
165271,3
165272,3
165273,2
165274,1
165275,1
165276,2
165277,2
165278,2
165279,1
165280,1
165281,1
165282,1
165283,2
165284,2
165285,1
165286,1
165287,1
165288,1
165289,2
165290,2
165291,2
165292,2
165293,2
165294,2
165295,2
165296,2
165297,2
165298,2
165299,2
165300,2
165301,2
165302,2
165303,2
165304,2
165305,2
165306,2
165307,2
165308,2
165309,2
165310,2
165311,2
165312,2
165313,2
165314,2
165315,2
165316,2
165317,2
165318,2
165319,2
165320,2
165321,2
165322,2
165323,2
165324,2
165325,2
165326,2
165327,2
165328,2
165329,2
165330,2
165331,2
165332,2
165333,2
165334,2
165335,2
165336,2
165337,1
165338,1
165339,1
165340,1
165341,1
165342,2
165343,1
165344,1
165345,1
165346,1
165347,1
165348,1
165349,1
165350,2
165351,1
165352,2
165353,2
165354,2
165355,2
165356,2
165357,2
165358,2
165359,2
165360,2
165361,2
165362,2
165363,2
165364,2
165365,2
165366,2
165367,2
165368,2
165369,2
165370,2
165371,2
165372,2
165373,2
165374,2
165375,2
165376,2
165377,2
165378,2
165379,2
165380,2
165381,2
165382,2
165383,2
165384,2
165385,2
165386,2
165387,2
165388,2
165389,2
165390,2
165391,2
165392,2
165393,2
165394,2
165395,2
165396,2
165397,2
165398,2
165399,2
165400,2
165401,2
165402,2
165403,2
165404,2
165405,2
165406,2
165407,2
165408,2
165409,2
165410,2
165411,2
165412,2
165413,2
165414,2
165415,2
165416,2
165417,2
165418,2
165419,2
165420,2
165421,2
165422,3
165423,2
165424,2
165425,2
165426,2
165427,2
165428,2
165429,3
165430,3
165431,2
165432,2
165433,2
165434,2
165435,2
165436,2
165437,2
165438,2
165439,2
165440,2
165441,2
165442,2
165443,2
165444,2
165445,2
165446,2
165447,2
165448,2
165449,2
165450,2
165451,2
165452,2
165453,2
165454,2
165455,2
165456,2
165457,2
165458,2
165459,2
165460,2
165461,2
165462,2
165463,2
165464,2
165465,2
165466,2
165467,2
165468,3
165469,2
165470,2
165471,2
165472,2
165473,2
165474,2
165475,2
165476,2
165477,2
165478,2
165479,2
165480,2
165481,2
165482,2
165483,2
165484,1
165485,1
165486,1
165487,1
165488,2
165489,2
165490,2
165491,2
165492,2
165493,2
165494,2
165495,2
165496,2
165497,2
165498,2
165499,2
165500,2
165501,2
165502,2
165503,2
165504,2
165505,2
165506,2
165507,2
165508,2
165509,2
165510,2
165511,3
165512,3
165513,3
165514,2
165515,3
165516,3
165517,2
165518,2
165519,2
165520,2
165521,2
165522,2
165523,2
165524,2
165525,2
165526,2
165527,2
165528,2
165529,2
165530,1
165531,2
165532,2
165533,2
165534,2
165535,2
165536,2
165537,2
165538,2
165539,2
165540,2
165541,2
165542,2
165543,2
165544,2
165545,2
165546,2
165547,2
165548,2
165549,2
165550,2
165551,2
165552,2
165553,2
165554,2
165555,2
165556,2
165557,2
165558,2
165559,2
165560,2
165561,1
165562,1
165563,1
165564,1
165565,1
165566,2
165567,2
165568,2
165569,2
165570,2
165571,2
165572,2
165573,2
165574,2
165575,2
165576,2
165577,2
165578,2
165579,2
165580,2
165581,2
165582,2
165583,2
165584,2
165585,1
165586,2
165587,1
165588,2
165589,2
165590,2
165591,2
165592,2
165593,2
165594,2
165595,2
165596,2
165597,2
165598,2
165599,2
165600,2
165601,2
165602,2
165603,2
165604,2
165605,2
165606,2
165607,2
165608,2
165609,2
165610,2
165611,2
165612,2
165613,2
165614,2
165615,2
165616,2
165617,2
165618,2
165619,2
165620,2
165621,2
165622,2
165623,2
165624,1
165625,1
165626,1
165627,1
165628,2
165629,2
165630,2
165631,2
165632,2
165633,2
165634,2
165635,2
165636,2
165637,2
165638,2
165639,2
165640,2
165641,2
165642,1
165643,1
165644,2
165645,2
165646,2
165647,2
165648,2
165649,1
165650,2
165651,2
165652,2
165653,2
165654,2
165655,2
165656,2
165657,2
165658,2
165659,2
165660,2
165661,2
165662,2
165663,2
165664,2
165665,2
165666,3
165667,3
165668,3
165669,2
165670,2
165671,2
165672,2
165673,2
165674,2
165675,3
165676,3
165677,2
165678,2
165679,2
165680,2
165681,2
165682,2
165683,2
165684,2
165685,3
165686,3
165687,3
165688,2
165689,2
165690,2
165691,2
165692,2
165693,2
165694,2
165695,2
165696,2
165697,2
165698,2
165699,2
165700,2
165701,2
165702,2
165703,2
165704,2
165705,2
165706,1
165707,1
165708,2
165709,2
165710,2
165711,2
165712,2
165713,2
165714,2
165715,2
165716,2
165717,2
165718,2
165719,2
165720,2
165721,2
165722,2
165723,2
165724,2
165725,2
165726,2
165727,2
165728,2
165729,2
165730,2
165731,2
165732,2
165733,2
165734,2
165735,2
165736,2
165737,2
165738,2
165739,2
165740,2
165741,2
165742,2
165743,2
165744,2
165745,1
165746,1
165747,2
165748,2
165749,1
165750,1
165751,1
165752,1
165753,1
165754,3
165755,3
165756,3
165757,3
165758,2
165759,2
165760,2
165761,3
165762,2
165763,3
165764,3
165765,3
165766,3
165767,3
165768,3
165769,2
165770,2
165771,2
165772,2
165773,2
165774,2
165775,2
165776,2
165777,2
165778,2
165779,2
165780,2
165781,2
165782,2
165783,2
165784,2
165785,2
165786,2
165787,2
165788,2
165789,2
165790,2
165791,2
165792,2
165793,2
165794,2
165795,2
165796,2
165797,2
165798,2
165799,2
165800,2
165801,2
165802,2
165803,2
165804,2
165805,2
165806,2
165807,2
165808,2
165809,2
165810,2
165811,2
165812,2
165813,2
165814,2
165815,2
165816,2
165817,2
165818,2
165819,2
165820,2
165821,3
165822,2
165823,2
165824,2
165825,2
165826,2
165827,2
165828,2
165829,2
165830,2
165831,2
165832,2
165833,2
165834,2
165835,2
165836,2
165837,2
165838,2
165839,2
165840,2
165841,2
165842,2
165843,2
165844,2
165845,2
165846,2
165847,2
165848,2
165849,2
165850,2
165851,2
165852,2
165853,2
165854,2
165855,2
165856,2
165857,2
165858,2
165859,2
165860,2
165861,2
165862,2
165863,2
165864,2
165865,2
165866,2
165867,2
165868,2
165869,2
165870,2
165871,2
165872,2
165873,2
165874,2
165875,2
165876,2
165877,2
165878,1
165879,1
165880,1
165881,1
165882,1
165883,1
165884,1
165885,1
165886,2
165887,2
165888,2
165889,2
165890,2
165891,2
165892,2
165893,2
165894,2
165895,2
165896,2
165897,2
165898,2
165899,2
165900,2
165901,2
165902,2
165903,2
165904,2
165905,2
165906,2
165907,2
165908,2
165909,2
165910,2
165911,2
165912,2
165913,2
165914,2
165915,2
165916,2
165917,2
165918,2
165919,2
165920,2
165921,2
165922,2
165923,2
165924,2
165925,2
165926,2
165927,2
165928,2
165929,2
165930,2
165931,2
165932,2
165933,2
165934,2
165935,2
165936,2
165937,2
165938,2
165939,2
165940,2
165941,2
165942,2
165943,2
165944,2
165945,2
165946,2
165947,2
165948,2
165949,2
165950,2
165951,2
165952,2
165953,2
165954,2
165955,2
165956,2
165957,2
165958,2
165959,2
165960,2
165961,2
165962,2
165963,2
165964,2
165965,2
165966,2
165967,2
165968,2
165969,2
165970,2
165971,2
165972,2
165973,2
165974,2
165975,2
165976,2
165977,2
165978,2
165979,2
165980,2
165981,2
165982,2
165983,2
165984,2
165985,2
165986,2
165987,2
165988,2
165989,2
165990,2
165991,2
165992,2
165993,2
165994,2
165995,2
165996,2
165997,3
165998,3
165999,2
166000,2
166001,2
166002,2
166003,2
166004,2
166005,2
166006,2
166007,2
166008,2
166009,3
166010,3
166011,3
166012,3
166013,3
166014,3
166015,3
166016,3
166017,3
166018,3
166019,2
166020,2
166021,2
166022,2
166023,3
166024,3
166025,3
166026,3
166027,2
166028,2
166029,2
166030,2
166031,2
166032,2
166033,2
166034,2
166035,2
166036,2
166037,2
166038,2
166039,2
166040,2
166041,2
166042,2
166043,2
166044,2
166045,2
166046,2
166047,2
166048,2
166049,2
166050,2
166051,2
166052,2
166053,2
166054,2
166055,2
166056,2
166057,2
166058,2
166059,2
166060,2
166061,2
166062,2
166063,2
166064,2
166065,2
166066,2
166067,2
166068,2
166069,2
166070,2
166071,2
166072,2
166073,2
166074,2
166075,2
166076,2
166077,2
166078,2
166079,2
166080,2
166081,2
166082,2
166083,2
166084,2
166085,3
166086,3
166087,3
166088,3
166089,2
166090,2
166091,2
166092,2
166093,2
166094,2
166095,2
166096,2
166097,2
166098,2
166099,2
166100,2
166101,2
166102,1
166103,1
166104,1
166105,1
166106,1
166107,1
166108,2
166109,1
166110,1
166111,2
166112,2
166113,2
166114,2
166115,2
166116,2
166117,2
166118,2
166119,2
166120,2
166121,2
166122,2
166123,2
166124,2
166125,2
166126,2
166127,2
166128,2
166129,2
166130,2
166131,2
166132,2
166133,2
166134,2
166135,2
166136,2
166137,2
166138,2
166139,2
166140,2
166141,2
166142,2
166143,2
166144,2
166145,2
166146,2
166147,2
166148,2
166149,2
166150,2
166151,2
166152,2
166153,2
166154,2
166155,2
166156,2
166157,2
166158,2
166159,2
166160,2
166161,2
166162,2
166163,2
166164,3
166165,2
166166,2
166167,2
166168,2
166169,2
166170,3
166171,3
166172,3
166173,1
166174,1
166175,1
166176,2
166177,1
166178,3
166179,3
166180,2
166181,2
166182,2
166183,2
166184,2
166185,2
166186,2
166187,2
166188,2
166189,2
166190,2
166191,2
166192,2
166193,2
166194,2
166195,2
166196,2
166197,2
166198,2
166199,2
166200,2
166201,2
166202,2
166203,2
166204,2
166205,2
166206,2
166207,2
166208,2
166209,2
166210,2
166211,2
166212,2
166213,2
166214,2
166215,2
166216,2
166217,2
166218,2
166219,2
166220,2
166221,2
166222,2
166223,2
166224,2
166225,2
166226,2
166227,1
166228,1
166229,1
166230,1
166231,2
166232,2
166233,2
166234,2
166235,2
166236,2
166237,2
166238,2
166239,2
166240,2
166241,2
166242,2
166243,2
166244,2
166245,2
166246,2
166247,2
166248,2
166249,2
166250,1
166251,2
166252,1
166253,2
166254,2
166255,2
166256,2
166257,1
166258,1
166259,2
166260,2
166261,2
166262,1
166263,1
166264,1
166265,1
166266,1
166267,1
166268,1
166269,2
166270,2
166271,2
166272,2
166273,2
166274,2
166275,2
166276,2
166277,2
166278,2
166279,2
166280,2
166281,2
166282,2
166283,2
166284,2
166285,2
166286,2
166287,2
166288,2
166289,2
166290,2
166291,1
166292,2
166293,2
166294,2
166295,2
166296,2
166297,2
166298,2
166299,2
166300,2
166301,2
166302,2
166303,1
166304,1
166305,1
166306,1
166307,1
166308,1
166309,2
166310,2
166311,2
166312,2
166313,2
166314,2
166315,1
166316,2
166317,2
166318,2
166319,2
166320,2
166321,1
166322,1
166323,1
166324,2
166325,1
166326,1
166327,2
166328,2
166329,2
166330,2
166331,2
166332,2
166333,2
166334,2
166335,2
166336,2
166337,2
166338,2
166339,3
166340,2
166341,2
166342,2
166343,2
166344,2
166345,3
166346,2
166347,2
166348,2
166349,2
166350,2
166351,2
166352,2
166353,2
166354,1
166355,1
166356,2
166357,1
166358,1
166359,2
166360,1
166361,2
166362,1
166363,1
166364,1
166365,1
166366,1
166367,1
166368,1
166369,2
166370,2
166371,2
166372,2
166373,2
166374,2
166375,2
166376,1
166377,2
166378,1
166379,2
166380,1
166381,1
166382,1
166383,2
166384,2
166385,2
166386,2
166387,2
166388,2
166389,2
166390,2
166391,2
166392,2
166393,2
166394,2
166395,2
166396,2
166397,2
166398,2
166399,2
166400,2
166401,2
166402,2
166403,2
166404,2
166405,2
166406,2
166407,2
166408,2
166409,2
166410,2
166411,2
166412,2
166413,2
166414,2
166415,2
166416,2
166417,2
166418,2
166419,2
166420,2
166421,2
166422,2
166423,2
166424,2
166425,2
166426,2
166427,2
166428,2
166429,2
166430,2
166431,2
166432,2
166433,2
166434,2
166435,2
166436,2
166437,2
166438,2
166439,2
166440,2
166441,2
166442,2
166443,2
166444,2
166445,2
166446,2
166447,2
166448,2
166449,2
166450,2
166451,2
166452,2
166453,2
166454,2
166455,2
166456,2
166457,2
166458,2
166459,2
166460,2
166461,2
166462,2
166463,2
166464,2
166465,2
166466,2
166467,2
166468,2
166469,2
166470,2
166471,2
166472,2
166473,2
166474,2
166475,2
166476,2
166477,0
166478,2
166479,2
166480,2
166481,2
166482,2
166483,0
166484,0
166485,0
166486,2
166487,0
166488,0
166489,2
166490,0
166491,0
166492,0
166493,0
166494,0
166495,2
166496,2
166497,2
166498,2
166499,2
166500,2
166501,2
166502,2
166503,2
166504,2
166505,2
166506,2
166507,2
166508,2
166509,2
166510,2
166511,2
166512,2
166513,2
166514,2
166515,2
166516,1
166517,2
166518,2
166519,2
166520,2
166521,2
166522,2
166523,2
166524,2
166525,2
166526,2
166527,2
166528,2
166529,2
166530,2
166531,2
166532,2
166533,2
166534,2
166535,2
166536,2
166537,2
166538,2
166539,2
166540,2
166541,3
166542,3
166543,3
166544,3
166545,3
166546,3
166547,3
166548,2
166549,2
166550,2
166551,2
166552,2
166553,2
166554,2
166555,2
166556,2
166557,2
166558,2
166559,2
166560,2
166561,2
166562,2
166563,2
166564,2
166565,2
166566,2
166567,2
166568,2
166569,2
166570,2
166571,2
166572,2
166573,2
166574,2
166575,2
166576,2
166577,2
166578,2
166579,2
166580,2
166581,2
166582,2
166583,2
166584,2
166585,2
166586,2
166587,2
166588,2
166589,2
166590,2
166591,2
166592,2
166593,2
166594,2
166595,2
166596,2
166597,2
166598,2
166599,2
166600,2
166601,2
166602,2
166603,2
166604,2
166605,2
166606,2
166607,2
166608,2
166609,2
166610,2
166611,2
166612,2
166613,2
166614,2
166615,2
166616,2
166617,2
166618,2
166619,2
166620,2
166621,2
166622,2
166623,2
166624,2
166625,2
166626,2
166627,2
166628,2
166629,2
166630,2
166631,2
166632,2
166633,2
166634,2
166635,2
166636,2
166637,2
166638,2
166639,2
166640,2
166641,2
166642,2
166643,2
166644,2
166645,2
166646,2
166647,2
166648,2
166649,2
166650,0
166651,0
166652,2
166653,0
166654,0
166655,2
166656,0
166657,0
166658,1
166659,2
166660,2
166661,1
166662,2
166663,1
166664,1
166665,0
166666,0
166667,0
166668,0
166669,0
166670,2
166671,2
166672,2
166673,2
166674,2
166675,2
166676,2
166677,2
166678,2
166679,2
166680,1
166681,2
166682,1
166683,1
166684,2
166685,2
166686,2
166687,2
166688,2
166689,1
166690,1
166691,2
166692,1
166693,2
166694,1
166695,1
166696,2
166697,2
166698,2
166699,2
166700,2
166701,2
166702,2
166703,2
166704,2
166705,2
166706,1
166707,2
166708,2
166709,2
166710,1
166711,1
166712,1
166713,2
166714,2
166715,2
166716,2
166717,1
166718,1
166719,2
166720,1
166721,1
166722,1
166723,1
166724,1
166725,1
166726,1
166727,2
166728,2
166729,2
166730,2
166731,2
166732,2
166733,2
166734,2
166735,2
166736,2
166737,3
166738,3
166739,3
166740,3
166741,3
166742,3
166743,2
166744,2
166745,2
166746,2
166747,2
166748,2
166749,2
166750,2
166751,2
166752,2
166753,2
166754,2
166755,2
166756,2
166757,2
166758,2
166759,2
166760,2
166761,2
166762,2
166763,2
166764,2
166765,2
166766,2
166767,2
166768,2
166769,2
166770,2
166771,2
166772,2
166773,2
166774,2
166775,2
166776,2
166777,2
166778,2
166779,2
166780,2
166781,2
166782,2
166783,2
166784,2
166785,2
166786,2
166787,2
166788,2
166789,2
166790,2
166791,2
166792,2
166793,2
166794,2
166795,2
166796,2
166797,2
166798,3
166799,2
166800,2
166801,2
166802,3
166803,3
166804,2
166805,2
166806,3
166807,3
166808,2
166809,2
166810,2
166811,2
166812,3
166813,2
166814,2
166815,3
166816,3
166817,2
166818,2
166819,2
166820,2
166821,2
166822,2
166823,2
166824,2
166825,2
166826,2
166827,2
166828,2
166829,2
166830,2
166831,2
166832,2
166833,2
166834,2
166835,2
166836,2
166837,2
166838,2
166839,2
166840,2
166841,2
166842,2
166843,2
166844,2
166845,2
166846,2
166847,2
166848,2
166849,2
166850,2
166851,2
166852,2
166853,2
166854,2
166855,2
166856,2
166857,2
166858,2
166859,2
166860,2
166861,2
166862,2
166863,2
166864,2
166865,2
166866,2
166867,2
166868,2
166869,2
166870,2
166871,2
166872,2
166873,2
166874,2
166875,2
166876,3
166877,3
166878,2
166879,2
166880,2
166881,2
166882,2
166883,2
166884,2
166885,2
166886,2
166887,2
166888,2
166889,2
166890,2
166891,2
166892,2
166893,2
166894,2
166895,2
166896,2
166897,2
166898,2
166899,2
166900,2
166901,2
166902,4
166903,4
166904,4
166905,2
166906,2
166907,2
166908,2
